単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/6/1,0:00,2000,880,120,830,0,0,364,,282,0,0,180,0,12,,-668,,2000
2025/6/1,0:30,1942,878,94,778,0,0,338,,274,0,0,182,0,14,,-616,,1942
2025/6/1,1:00,1934,880,95,671,0,0,378,,276,0,0,194,0,12,,-572,,1934
2025/6/1,1:30,1916,878,118,678,0,0,382,,276,0,0,174,0,14,,-604,,1916
2025/6/1,2:00,1962,880,143,813,0,0,434,,278,0,0,168,0,12,,-766,,1962
2025/6/1,2:30,2046,880,104,700,0,0,430,,278,0,0,176,0,252,,-774,,2046
2025/6/1,3:00,2134,880,94,614,0,0,456,,278,0,0,164,0,290,,-642,,2134
2025/6/1,3:30,2224,878,96,630,0,0,458,,276,0,0,174,0,326,,-614,,2224
2025/6/1,4:00,2284,880,99,815,0,0,560,,280,0,0,162,0,326,,-838,,2284
2025/6/1,4:30,2338,878,102,874,0,0,572,,270,0,0,154,0,316,,-828,,2338
2025/6/1,5:00,2336,880,136,996,0,0,558,,278,38,0,158,0,44,,-752,,2336
2025/6/1,5:30,2298,880,95,727,0,0,464,,268,194,0,174,0,8,,-512,,2298
2025/6/1,6:00,2206,880,96,628,0,2,422,,260,412,0,176,0,-4,,-666,,2206
2025/6/1,6:30,1994,880,95,629,0,8,402,,256,434,209,162,0,-18,,-854,,1994
2025/6/1,7:00,2028,880,96,652,0,4,448,,258,516,385,112,51,-316,,-622,,2028
2025/6/1,7:30,2080,880,106,758,0,6,418,,252,656,504,72,31,-318,,-750,,2080
2025/6/1,8:00,2072,880,102,764,0,16,386,,252,942,480,90,44,-322,,-1038,,2072
2025/6/1,8:30,2086,880,98,664,0,14,400,,252,1098,565,96,51,-320,,-1096,,2086
2025/6/1,9:00,2150,880,104,678,0,18,432,,252,1180,669,94,54,-322,,-1166,,2150
2025/6/1,9:30,2162,880,98,706,0,22,414,,244,1256,754,94,47,-318,,-1234,,2162
2025/6/1,10:00,2200,880,98,740,0,18,404,,246,1258,879,84,46,-314,,-1214,,2200
2025/6/1,10:30,2216,880,96,770,0,20,382,,248,1258,968,82,50,-316,,-1204,,2216
2025/6/1,11:00,2252,880,96,738,0,24,394,,246,1332,935,82,49,-314,,-1226,,2252
2025/6/1,11:30,2260,880,94,730,0,22,384,,246,1360,930,74,44,-316,,-1214,,2260
2025/6/1,12:00,2286,880,96,754,0,26,390,,246,1358,930,72,40,-318,,-1218,,2286
2025/6/1,12:30,2272,880,96,754,0,24,376,,246,1352,911,68,39,-320,,-1204,,2272
2025/6/1,13:00,2288,880,96,778,0,26,390,,248,1350,862,60,38,-318,,-1222,,2288
2025/6/1,13:30,2284,880,94,782,0,24,376,,246,1352,771,58,33,-312,,-1216,,2284
2025/6/1,14:00,2266,880,96,768,0,28,384,,244,1350,672,54,32,-310,,-1228,,2266
2025/6/1,14:30,2256,878,102,772,0,28,386,,244,1304,593,58,31,-312,,-1204,,2256
2025/6/1,15:00,2262,880,114,824,0,16,404,,244,1212,493,66,33,-310,,-1188,,2262
2025/6/1,15:30,2256,880,124,834,0,12,394,,244,1038,428,62,36,-312,,-1020,,2256
2025/6/1,16:00,2290,880,118,776,0,14,424,,248,954,271,64,0,-132,,-1056,,2290
2025/6/1,16:30,2318,878,102,670,0,8,384,,244,956,0,78,0,-10,,-992,,2318
2025/6/1,17:00,2354,880,137,861,0,0,430,,250,670,0,78,0,-10,,-942,,2354
2025/6/1,17:30,2422,880,139,1139,0,0,414,,252,424,0,78,0,-10,,-894,,2422
2025/6/1,18:00,2418,880,100,1280,0,0,470,,266,204,0,66,0,2,,-850,,2418
2025/6/1,18:30,2430,880,96,1346,0,0,486,,264,52,0,82,0,212,,-988,,2430
2025/6/1,19:00,2426,880,106,1462,0,0,484,,270,0,0,76,0,224,,-1076,,2426
2025/6/1,19:30,2404,880,99,1457,0,0,498,,266,0,0,66,0,222,,-1084,,2404
2025/6/1,20:00,2370,880,110,1484,0,0,472,,268,0,0,68,0,238,,-1150,,2370
2025/6/1,20:30,2296,880,94,1428,0,0,458,,260,0,0,70,0,224,,-1118,,2296
2025/6/1,21:00,2244,880,94,1236,0,0,472,,264,0,0,64,0,236,,-1002,,2244
2025/6/1,21:30,2180,880,93,941,0,0,432,,266,0,0,58,0,224,,-714,,2180
2025/6/1,22:00,2116,880,94,770,0,0,478,,268,0,0,40,0,226,,-640,,2116
2025/6/1,22:30,2062,880,92,756,0,0,474,,268,0,0,28,0,286,,-722,,2062
2025/6/1,23:00,2062,880,129,861,0,0,430,,268,0,0,16,0,22,,-544,,2062
2025/6/1,23:30,2034,880,122,956,0,0,398,,268,0,0,10,0,18,,-618,,2034
2025/6/2,0:00,1974,880,94,848,0,0,342,,266,0,0,6,0,2,,-464,,1974
2025/6/2,0:30,1930,878,92,728,0,0,324,,264,0,0,10,0,2,,-368,,1930
2025/6/2,1:00,1916,880,94,684,0,0,330,,266,0,0,4,0,2,,-344,,1916
2025/6/2,1:30,1900,880,92,668,0,0,320,,266,0,0,0,0,2,,-328,,1900
2025/6/2,2:00,1948,878,94,682,0,0,340,,268,0,0,0,0,2,,-316,,1948
2025/6/2,2:30,2024,880,93,793,0,0,340,,264,0,0,6,0,8,,-360,,2024
2025/6/2,3:00,2108,880,121,1013,0,0,458,,268,0,0,0,0,8,,-640,,2108
2025/6/2,3:30,2220,878,94,1202,0,0,428,,266,0,0,2,0,6,,-656,,2220
2025/6/2,4:00,2320,880,94,1190,0,0,444,,268,0,0,0,0,8,,-564,,2320
2025/6/2,4:30,2372,880,92,1160,0,0,422,,268,0,0,0,0,6,,-456,,2372
2025/6/2,5:00,2402,878,95,1155,0,0,448,,268,38,0,0,0,8,,-488,,2402
2025/6/2,5:30,2348,880,92,1136,0,0,434,,262,198,0,4,0,6,,-664,,2348
2025/6/2,6:00,2314,880,96,914,0,0,360,,266,392,0,4,0,8,,-606,,2314
2025/6/2,6:30,2194,880,94,680,0,10,362,,266,592,0,6,0,6,,-702,,2194
2025/6/2,7:00,2218,880,96,630,0,32,362,,268,826,0,4,0,2,,-882,,2218
2025/6/2,7:30,2246,880,94,626,0,40,340,,264,1060,0,10,0,2,,-1070,,2246
2025/6/2,8:00,2458,880,96,646,0,52,328,,266,1164,0,6,0,2,,-982,,2458
2025/6/2,8:30,2566,880,121,681,0,64,360,,264,1180,0,6,0,4,,-994,,2566
2025/6/2,9:00,2666,880,100,776,0,60,372,,256,1088,0,4,0,8,,-878,,2666
